895,733,20
912,676,0
916,667,1
930,673,2
938,707,3
938,738,4
1008,695,5
966,732,6
934,731,7
923,722,8
1014,728,9
966,756,10
928,747,11
918,735,12
1006,754,13
961,776,14
925,764,15
915,751,16
990,775,17
956,788,18
929,776,19
920,766,20
936,680,0
919,692,1
922,717,2
929,758,3
930,795,4
1000,725,5
970,776,6
943,790,7
930,792,8
1015,753,9
977,796,10
940,801,11
925,798,12
1015,775,13
973,811,14
941,804,15
929,792,16
1006,789,17
974,813,18
950,807,19
940,799,20
953,696,0
931,720,1
922,763,2
923,806,3
920,839,4
991,779,5
976,828,6
965,861,7
955,885,8
1009,790,9
982,839,10
964,871,11
949,895,12
1013,797,13
981,841,14
959,859,15
941,869,16
1008,800,17
987,837,18
969,855,19
954,866,20
950,730,0
932,766,1
927,816,2
930,861,3
931,897,4
977,820,5
980,869,6
977,908,7
972,939,8
992,821,9
991,871,10
983,911,11
973,941,12
998,825,13
997,872,14
991,908,15
981,934,16
999,827,17
999,868,18
995,898,19
987,922,20
955,771,0
937,817,1
934,872,2
938,917,3
943,954,4
981,878,5
980,923,6
975,955,7
971,980,8
997,875,9
992,919,10
986,951,11
977,975,12
1003,874,13
1001,916,14
996,945,15
989,968,16
1004,872,17
1005,912,18
1003,936,19
999,954,20
407,419,0
469,382,1
535,372,2
592,369,3
638,371,4
560,436,5
638,467,6
682,488,7
714,505,8
541,475,9
616,521,10
659,550,11
690,572,12
514,508,13
580,554,14
619,581,15
648,600,16
485,533,17
533,577,18
561,604,19
585,625,20
421,428,0
483,393,1
549,384,2
605,382,3
650,384,4
574,447,5
651,477,6
694,497,7
727,513,8
555,484,9
630,530,10
673,558,11
704,580,12
527,515,13
593,562,14
633,590,15
662,610,16
497,539,17
545,585,18
574,612,19
598,633,20
438,440,0
500,404,1
565,393,2
621,391,3
667,392,4
592,457,5
666,487,6
708,507,7
739,523,8
572,494,9
645,540,10
686,568,11
715,589,12
546,526,13
608,571,14
646,598,15
674,617,16
517,550,17
563,594,18
589,619,19
612,640,20
453,446,0
514,412,1
578,403,2
634,402,3
678,403,4
603,461,5
675,493,6
718,512,7
750,528,8
584,498,9
655,545,10
697,574,11
727,596,12
558,529,13
620,576,14
658,603,15
686,622,16
529,553,17
574,598,18
602,624,19
626,644,20
469,452,0
529,417,1
591,409,2
645,407,3
689,408,4
615,465,5
687,498,6
729,518,7
760,534,8
595,502,9
666,551,10
707,579,11
736,600,12
569,534,13
631,582,14
668,608,15
695,626,16
542,559,17
587,603,18
614,629,19
637,648,20
478,455,0
537,422,1
598,414,2
649,414,3
688,415,4
625,472,5
694,504,6
735,523,7
767,538,8
606,508,9
671,554,10
712,583,11
742,605,12
579,537,13
636,583,14
673,609,15
702,628,16
550,560,17
592,604,18
619,630,19
643,651,20
486,461,0
545,428,1
606,422,2
655,422,3
694,422,4
632,480,5
700,511,6
741,530,7
771,545,8
612,515,9
678,561,10
718,589,11
748,611,12
586,543,13
643,588,14
679,614,15
707,634,16
558,564,17
599,608,18
625,634,19
648,655,20
495,468,0
554,435,1
615,428,2
667,428,3
708,428,4
640,486,5
706,517,6
745,536,7
775,552,8
620,520,9
684,567,10
724,594,11
753,616,12
594,548,13
650,595,14
686,620,15
714,639,16
565,571,17
606,615,18
632,640,19
656,660,20
504,471,0
562,439,1
621,432,2
671,432,3
710,432,4
642,488,5
709,520,6
749,539,7
778,556,8
622,522,9
686,568,10
727,596,11
757,617,12
596,550,13
651,596,14
688,622,15
716,641,16
568,570,17
609,616,18
635,641,19
658,661,20
509,473,0
566,441,1
625,435,2
674,434,3
713,436,4
643,489,5
710,520,6
749,539,7
779,556,8
623,523,9
686,570,10
727,598,11
757,618,12
597,551,13
651,598,14
688,624,15
716,642,16
571,571,17
610,616,18
635,642,19
658,662,20
1065,934,0
1070,962,1
1079,1007,2
1076,1050,3
1063,1080,4
1123,1030,5
1114,1075,6
1089,1092,7
1066,1099,8
1111,1032,9
1103,1073,10
1080,1089,11
1056,1100,12
1095,1033,13
1088,1068,14
1069,1085,15
1048,1094,16
1079,1031,17
1077,1064,18
1063,1078,19
1047,1087,20
1075,901,0
1087,931,1
1097,970,2
1093,1010,3
1082,1036,4
1142,992,5
1128,1042,6
1102,1053,7
1082,1050,8
1124,995,9
1112,1038,10
1088,1047,11
1068,1046,12
1103,995,13
1093,1033,14
1075,1043,15
1059,1042,16
1084,993,17
1079,1027,18
1067,1036,19
1055,1036,20
1082,871,0
1103,886,1
1117,916,2
1109,958,3
1094,988,4
1159,960,5
1137,1003,6
1124,986,7
1122,966,8
1135,972,9
1119,1009,10
1107,991,11
1104,974,12
1111,977,13
1096,1007,14
1088,992,15
1089,976,16
1089,976,17
1078,1001,18
1073,993,19
1075,981,20
1099,837,0
1127,850,1
1145,880,2
1139,915,3
1128,941,4
1162,927,5
1151,957,6
1147,932,7
1146,911,8
1138,939,9
1131,963,10
1127,937,11
1126,918,12
1112,943,13
1108,961,14
1107,938,15
1108,919,16
1089,943,17
1087,958,18
1088,939,19
1092,925,20
527,475,0
583,444,1
637,436,2
684,433,3
721,432,4
651,487,5
715,516,6
753,533,7
782,548,8
631,519,9
693,562,10
732,588,11
760,608,12
608,546,13
662,589,14
697,614,15
723,631,16
585,567,17
625,609,18
649,633,19
670,651,20
532,474,0
586,444,1
640,435,2
687,433,3
724,432,4
653,486,5
718,514,6
756,531,7
784,546,8
635,518,9
697,561,10
735,587,11
764,606,12
612,545,13
665,588,14
700,611,15
727,628,16
589,566,17
628,608,18
652,631,19
674,649,20
535,474,0
589,444,1
642,435,2
687,432,3
723,430,4
655,483,5
720,511,6
758,529,7
787,544,8
637,515,9
700,559,10
739,585,11
767,604,12
614,543,13
669,587,14
704,610,15
731,626,16
591,565,17
632,607,18
656,630,19
678,648,20
537,472,0
590,442,1
644,434,2
689,431,3
725,430,4
657,483,5
723,511,6
761,528,7
790,543,8
639,515,9
702,557,10
740,583,11
769,602,12
617,542,13
670,585,14
705,609,15
731,625,16
593,563,17
634,605,18
658,628,19
679,646,20
538,473,0
592,443,1
646,434,2
691,431,3
728,429,4
658,482,5
724,510,6
762,527,7
791,541,8
640,514,9
703,557,10
742,582,11
771,600,12
618,542,13
673,585,14
708,608,15
734,623,16
595,564,17
636,605,18
660,627,19
682,645,20
540,472,0
594,443,1
648,434,2
693,430,3
729,429,4
661,483,5
726,510,6
764,527,7
793,542,8
642,515,9
705,557,10
744,583,11
772,601,12
619,542,13
674,584,14
709,608,15
735,624,16
596,563,17
636,604,18
661,626,19
683,644,20
1183,560,0
1211,531,1
1233,493,2
1245,461,3
1253,435,4
1224,474,5
1228,439,6
1229,414,7
1228,393,8
1215,478,9
1216,441,10
1217,413,11
1216,390,12
1204,487,13
1210,453,14
1215,439,15
1218,429,16
1192,501,17
1194,471,18
1198,452,19
1200,438,20
539,475,0
593,445,1
648,437,2
696,434,3
733,433,4
662,486,5
727,513,6
765,530,7
793,544,8
643,519,9
707,560,10
745,585,11
773,603,12
620,546,13
675,587,14
710,611,15
736,627,16
596,567,17
637,608,18
661,630,19
683,648,20
537,475,0
590,446,1
645,438,2
691,435,3
728,433,4
660,488,5
725,514,6
763,531,7
791,545,8
641,520,9
704,561,10
742,586,11
771,605,12
619,546,13
673,588,14
707,612,15
733,629,16
595,567,17
634,608,18
658,630,19
681,648,20
1202,440,0
1208,388,1
1232,351,2
1249,336,3
1252,326,4
1295,374,5
1328,354,6
1324,327,7
1313,308,8
1292,387,9
1304,349,10
1286,315,11
1266,297,12
1277,399,13
1283,355,14
1265,327,15
1249,316,16
1252,410,17
1250,373,18
1242,361,19
1235,363,20
1202,423,0
1212,367,1
1239,329,2
1258,304,3
1272,284,4
1309,363,5
1349,338,6
1336,310,7
1312,295,8
1301,385,9
1316,336,10
1284,302,11
1261,290,12
1282,404,13
1288,352,14
1258,315,15
1236,299,16
1256,419,17
1263,379,18
1251,348,19
1239,333,20
1198,419,0
1212,363,1
1236,324,2
1252,298,3
1268,290,4
1316,362,5
1357,335,6
1338,307,7
1314,293,8
1307,387,9
1318,337,10
1288,305,11
1268,295,12
1287,407,13
1294,359,14
1268,324,15
1248,306,16
1260,421,17
1267,385,18
1255,356,19
1241,339,20
1190,414,0
1215,356,1
1251,325,2
1276,309,3
1299,299,4
1319,364,5
1360,342,6
1348,317,7
1324,302,8
1310,390,9
1310,332,10
1275,297,11
1246,285,12
1287,411,13
1286,355,14
1257,323,15
1232,311,16
1257,424,17
1266,384,18
1252,356,19
1236,344,20
1185,410,0
1213,351,1
1257,323,2
1291,309,3
1319,301,4
1315,357,5
1354,334,6
1340,310,7
1317,297,8
1307,383,9
1304,324,10
1266,294,11
1237,285,12
1286,402,13
1276,341,14
1243,314,15
1219,304,16
1257,415,17
1258,374,18
1244,351,19
1230,339,20
1182,403,0
1211,346,1
1250,316,2
1278,301,3
1301,291,4
1311,348,5
1349,324,6
1335,301,7
1313,289,8
1302,375,9
1297,311,10
1259,284,11
1232,278,12
1279,395,13
1267,331,14
1234,306,15
1211,299,16
1249,409,17
1250,369,18
1236,344,19
1222,332,20
1181,394,0
1207,339,1
1241,305,2
1263,283,3
1282,267,4
1308,340,5
1347,312,6
1327,289,7
1303,282,8
1298,366,9
1297,302,10
1257,277,11
1231,276,12
1275,385,13
1264,322,14
1231,300,15
1209,296,16
1245,399,17
1243,360,18
1229,339,19
1217,330,20
1180,386,0
1207,331,1
1242,301,2
1266,285,3
1284,280,4
1307,332,5
1344,302,6
1319,280,7
1295,276,8
1296,358,9
1295,296,10
1254,272,11
1229,273,12
1272,377,13
1260,314,14
1227,292,15
1207,290,16
1243,389,17
1239,347,18
1225,327,19
1212,320,20
1177,378,0
1203,322,1
1234,283,2
1247,253,3
1249,229,4
1305,322,5
1344,294,6
1323,274,7
1299,269,8
1294,349,9
1289,287,10
1251,264,11
1228,263,12
1270,369,13
1259,307,14
1228,286,15
1209,280,16
1240,382,17
1236,339,18
1220,317,19
1208,307,20
1176,375,0
1204,315,1
1237,273,2
1248,239,3
1241,218,4
1304,316,5
1343,292,6
1319,269,7
1294,263,8
1292,344,9
1288,279,10
1248,253,11
1223,253,12
1268,363,13
1255,298,14
1224,277,15
1206,274,16
1240,376,17
1235,327,18
1220,303,19
1208,294,20
1173,376,0
1201,314,1
1231,275,2
1241,240,3
1237,212,4
1300,314,5
1341,288,6
1322,267,7
1299,261,8
1289,341,9
1288,274,10
1248,251,11
1222,250,12
1265,360,13
1255,295,14
1224,277,15
1204,275,16
1237,372,17
1234,324,18
1220,300,19
1208,289,20
1168,369,0
1196,308,1
1230,268,2
1240,235,3
1232,211,4
1299,308,5
1340,283,6
1326,262,7
1303,255,8
1288,335,9
1286,271,10
1247,248,11
1220,248,12
1265,355,13
1255,291,14
1223,274,15
1203,275,16
1236,368,17
1236,319,18
1222,296,19
1208,287,20
1168,372,0
1197,310,1
1228,268,2
1238,233,3
1230,209,4
1299,308,5
1338,279,6
1318,259,7
1292,254,8
1288,334,9
1284,267,10
1244,245,11
1216,246,12
1265,352,13
1250,285,14
1217,269,15
1194,271,16
1237,363,17
1232,313,18
1217,288,19
1202,278,20
1164,372,0
1194,310,1
1226,269,2
1238,238,3
1234,220,4
1296,309,5
1334,279,6
1315,258,7
1288,253,8
1285,334,9
1280,267,10
1241,244,11
1214,245,12
1261,352,13
1247,284,14
1214,269,15
1191,271,16
1233,363,17
1228,309,18
1211,285,19
1195,275,20
1157,369,0
1188,309,1
1218,266,2
1229,230,3
1225,211,4
1288,306,5
1326,279,6
1308,258,7
1283,253,8
1279,332,9
1272,267,10
1235,245,11
1208,246,12
1256,351,13
1237,284,14
1206,271,15
1185,275,16
1229,363,17
1221,310,18
1204,286,19
1188,276,20
1150,371,0
1181,310,1
1211,268,2
1224,233,3
1221,214,4
1283,307,5
1319,280,6
1302,259,7
1278,252,8
1272,332,9
1265,267,10
1229,246,11
1203,245,12
1249,350,13
1229,282,14
1198,269,15
1177,271,16
1221,360,17
1208,303,18
1190,278,19
1173,266,20
1146,372,0
1180,311,1
1211,270,2
1222,236,3
1216,216,4
1278,310,5
1313,279,6
1292,257,7
1267,251,8
1266,334,9
1259,266,10
1222,244,11
1198,245,12
1242,351,13
1222,283,14
1195,269,15
1178,271,16
1213,361,17
1204,308,18
1190,284,19
1178,272,20
1140,373,0
1171,311,1
1203,268,2
1214,234,3
1209,218,4
1271,307,5
1309,281,6
1291,258,7
1265,250,8
1260,332,9
1253,265,10
1215,243,11
1189,243,12
1236,350,13
1216,282,14
1186,267,15
1166,268,16
1208,361,17
1197,307,18
1181,285,19
1167,275,20
1133,373,0
1165,311,1
1194,271,2
1204,235,3
1207,211,4
1264,309,5
1299,281,6
1283,257,7
1259,248,8
1252,332,9
1246,263,10
1209,242,11
1183,242,12
1227,348,13
1209,280,14
1179,267,15
1159,270,16
1199,358,17
1190,304,18
1173,281,19
1159,270,20
1123,366,0
1155,305,1
1187,260,2
1198,224,3
1195,214,4
1257,304,5
1291,276,6
1271,253,7
1246,246,8
1244,328,9
1238,261,10
1201,239,11
1176,239,12
1220,345,13
1201,276,14
1171,263,15
1150,265,16
1191,355,17
1183,302,18
1166,280,19
1152,270,20
1114,364,0
1144,301,1
1173,257,2
1185,221,3
1187,200,4
1247,299,5
1281,269,6
1259,247,7
1234,241,8
1236,322,9
1230,254,10
1191,232,11
1164,232,12
1213,339,13
1195,270,14
1161,255,15
1139,257,16
1185,350,17
1178,296,18
1161,271,19
1145,259,20
1105,359,0
1134,298,1
1163,254,2
1176,218,3
1183,200,4
1237,293,5
1276,266,6
1261,242,7
1235,234,8
1227,316,9
1223,246,10
1184,225,11
1157,226,12
1206,332,13
1188,264,14
1156,253,15
1133,257,16
1180,343,17
1172,291,18
1156,266,19
1141,253,20
1098,356,0
1129,293,1
1157,253,2
1169,219,3
1174,196,4
1231,289,5
1268,258,6
1251,234,7
1226,226,8
1220,310,9
1214,241,10
1179,220,11
1155,220,12
1198,326,13
1179,258,14
1149,248,15
1130,251,16
1170,336,17
1161,284,18
1144,261,19
1130,250,20
1092,351,0
1119,287,1
1149,246,2
1161,213,3
1166,191,4
1222,283,5
1262,251,6
1244,226,7
1219,220,8
1211,305,9
1208,234,10
1171,211,11
1146,211,12
1188,320,13
1170,250,14
1138,236,15
1118,238,16
1161,328,17
1152,276,18
1135,257,19
1121,249,20
1085,348,0
1111,284,1
1143,246,2
1158,218,3
1167,198,4
1216,280,5
1256,247,6
1238,221,7
1213,214,8
1204,301,9
1203,230,10
1166,208,11
1142,209,12
1180,316,13
1162,245,14
1128,229,15
1108,230,16
1152,323,17
1145,271,18
1126,252,19
1112,246,20
1079,349,0
1108,283,1
1142,244,2
1157,216,3
1163,199,4
1211,282,5
1252,244,6
1230,219,7
1203,214,8
1197,302,9
1199,226,10
1160,204,11
1137,207,12
1174,315,13
1158,241,14
1126,226,15
1109,230,16
1145,321,17
1140,266,18
1122,247,19
1109,243,20
1075,350,0
1103,282,1
1138,243,2
1153,215,3
1159,194,4
1208,283,5
1250,245,6
1225,219,7
1198,216,8
1194,303,9
1196,226,10
1155,203,11
1133,207,12
1169,316,13
1155,240,14
1120,223,15
1102,226,16
1140,322,17
1137,267,18
1119,248,19
1106,245,20
1073,354,0
1101,282,1
1132,241,2
1146,210,3
1151,182,4
1207,282,5
1249,244,6
1225,218,7
1197,213,8
1193,302,9
1197,226,10
1157,203,11
1136,205,12
1169,315,13
1155,240,14
1121,224,15
1103,226,16
1140,321,17
1134,264,18
1115,242,19
1102,236,20
1071,350,0
1101,283,1
1137,248,2
1158,223,3
1172,200,4
1207,283,5
1248,244,6
1227,219,7
1204,213,8
1193,304,9
1195,226,10
1159,203,11
1136,203,12
1169,317,13
1155,241,14
1121,226,15
1103,228,16
1140,323,17
1135,265,18
1116,246,19
1103,242,20
1074,348,0
1103,281,1
1135,245,2
1150,217,3
1159,190,4
1208,280,5
1253,244,6
1233,219,7
1207,214,8
1195,302,9
1199,224,10
1160,200,11
1138,201,12
1171,316,13
1156,240,14
1122,223,15
1105,226,16
1141,323,17
1135,265,18
1118,244,19
1106,238,20
1073,349,0
1102,279,1
1136,239,2
1152,209,3
1161,182,4
1210,277,5
1255,245,6
1238,218,7
1212,210,8
1197,300,9
1201,223,10
1161,200,11
1138,202,12
1172,315,13
1158,240,14
1124,224,15
1107,227,16
1142,323,17
1137,268,18
1119,246,19
1107,240,20
1077,349,0
1109,277,1
1146,236,2
1161,205,3
1158,181,4
1216,277,5
1260,241,6
1240,213,7
1214,206,8
1201,299,9
1206,220,10
1166,198,11
1142,202,12
1174,313,13
1163,236,14
1129,221,15
1111,226,16
1143,320,17
1140,263,18
1124,241,19
1111,235,20
1083,347,0
1115,277,1
1152,238,2
1168,208,3
1166,184,4
1223,275,5
1269,239,6
1248,212,7
1221,207,8
1210,298,9
1215,221,10
1176,197,11
1152,200,12
1184,313,13
1172,238,14
1140,223,15
1123,227,16
1153,320,17
1147,265,18
1130,244,19
1118,239,20
1087,346,0
1121,276,1
1160,236,2
1177,206,3
1176,186,4
1230,275,5
1276,242,6
1260,214,7
1234,205,8
1217,297,9
1222,220,10
1183,197,11
1158,199,12
1192,313,13
1178,236,14
1145,222,15
1126,227,16
1161,321,17
1156,263,18
1138,239,19
1124,232,20
1100,344,0
1137,278,1
1177,241,2
1198,216,3
1202,200,4
1246,274,5
1291,240,6
1268,214,7
1239,210,8
1232,296,9
1233,218,10
1194,198,11
1170,202,12
1206,311,13
1189,234,14
1157,223,15
1139,229,16
1175,320,17
1168,261,18
1151,240,19
1138,233,20
1108,349,0
1144,279,1
1182,235,2
1197,200,3
1199,174,4
1254,275,5
1302,242,6
1287,213,7
1261,206,8
1240,296,9
1246,214,10
1208,190,11
1181,194,12
1213,309,13
1200,230,14
1168,215,15
1149,219,16
1182,317,17
1176,258,18
1158,234,19
1144,226,20
1122,345,0
1158,276,1
1201,237,2
1224,209,3
1233,185,4
1271,271,5
1316,236,6
1298,207,7
1271,199,8
1258,291,9
1261,210,10
1225,186,11
1198,186,12
1231,305,13
1218,227,14
1185,214,15
1164,217,16
1199,313,17
1194,255,18
1177,232,19
1163,223,20
1137,338,0
1172,268,1
1210,225,2
1228,191,3
1236,159,4
1285,261,5
1331,228,6
1323,200,7
1300,190,8
1273,282,9
1278,199,10
1240,172,11
1212,171,12
1246,298,13
1234,218,14
1200,202,15
1177,206,16
1214,309,17
1208,245,18
1188,220,19
1171,212,20
1153,330,0
1187,258,1
1228,211,2
1246,172,3
1248,134,4
1303,253,5
1350,216,6
1338,184,7
1313,173,8
1288,273,9
1296,189,10
1256,163,11
1229,166,12
1260,288,13
1250,206,14
1216,190,15
1194,197,16
1227,296,17
1223,233,18
1205,207,19
1191,198,20
1173,323,0
1206,249,1
1246,204,2
1265,168,3
1274,135,4
1322,245,5
1369,204,6
1355,172,7
1329,164,8
1305,264,9
1312,173,10
1269,147,11
1239,150,12
1275,277,13
1267,191,14
1228,173,15
1203,177,16
1241,285,17
1246,223,18
1230,194,19
1216,183,20
1189,314,0
1223,240,1
1264,192,2
1281,154,3
1282,125,4
1343,231,5
1388,188,6
1363,158,7
1333,153,8
1327,253,9
1332,165,10
1286,139,11
1259,143,12
1297,268,13
1284,182,14
1245,165,15
1221,171,16
1262,278,17
1263,213,18
1246,184,19
1231,173,20
1205,314,0
1235,237,1
1273,189,2
1291,152,3
1299,118,4
1359,227,5
1410,183,6
1387,154,7
1356,149,8
1344,249,9
1350,160,10
1307,134,11
1276,136,12
1316,264,13
1299,178,14
1258,162,15
1232,166,16
1282,272,17
1276,208,18
1253,185,19
1234,178,20
1219,312,0
1253,233,1
1293,184,2
1310,144,3
1310,111,4
1378,230,5
1428,183,6
1405,152,7
1372,148,8
1361,252,9
1367,161,10
1322,133,11
1291,135,12
1331,267,13
1316,178,14
1277,163,15
1252,170,16
1296,274,17
1292,207,18
1271,184,19
1253,179,20
1229,310,0
1269,233,1
1310,184,2
1325,145,3
1322,117,4
1393,233,5
1446,188,6
1424,156,7
1391,151,8
1376,256,9
1384,165,10
1341,138,11
1309,141,12
1347,269,13
1330,180,14
1292,165,15
1267,172,16
1311,275,17
1304,207,18
1283,183,19
1265,177,20
1242,311,0
1282,231,1
1324,181,2
1340,142,3
1336,118,4
1408,236,5
1462,191,6
1440,160,7
1408,155,8
1390,259,9
1397,171,10
1354,142,11
1322,142,12
1359,274,13
1339,186,14
1300,167,15
1274,169,16
1322,280,17
1313,211,18
1291,181,19
1273,169,20
1249,322,0
1292,243,1
1335,194,2
1354,152,3
1352,122,4
1423,247,5
1477,201,6
1455,168,7
1425,162,8
1402,271,9
1410,180,10
1366,148,11
1338,148,12
1367,285,13
1351,195,14
1312,176,15
1289,181,16
1328,289,17
1325,220,18
1306,187,19
1289,174,20
1260,325,0
1305,245,1
1349,194,2
1369,154,3
1366,132,4
1435,252,5
1492,209,6
1471,176,7
1440,169,8
1414,278,9
1423,187,10
1379,154,11
1351,155,12
1379,294,13
1362,201,14
1323,183,15
1302,190,16
1340,299,17
1334,227,18
1313,196,19
1297,186,20
1266,331,0
1311,252,1
1355,202,2
1377,159,3
1381,135,4
1446,259,5
1505,217,6
1484,184,7
1453,177,8
1426,286,9
1437,194,10
1391,162,11
1359,163,12
1392,301,13
1374,208,14
1332,190,15
1306,196,16
1352,308,17
1344,234,18
1320,202,19
1300,190,20
1273,338,0
1321,259,1
1367,207,2
1392,162,3
1394,139,4
1458,266,5
1516,223,6
1491,191,7
1459,186,8
1437,294,9
1445,200,10
1398,168,11
1368,170,12
1401,310,13
1385,215,14
1343,198,15
1320,205,16
1361,316,17
1355,241,18
1332,210,19
1313,199,20
1276,339,0
